500936	2.5	3	1	6.5	8	Insuf.
533945	15	0	0	15	7.5	23
546922	2.5	3.5	0	6	1	Insuf.
559909	19.75	0	0	19.75	7	27
474951	15	0	0	15	4.5	Insuf.
546452	5	4.5	3	12.5	0	Insuf.
565375	19.75	0	0	19.75	9.25	29
560856	20.25	0	0	20.25	4.5	Insuf.
540477	19.75	0	0	19.75	5.5	25
560882	17	0	0	17	5	Insuf.
533954	12	0	0	12	5	Insuf.
546950	17.75	0	0	17.75	9.5	27
546569	2	1.75	1.75	5.5	5.25	Insuf.
